"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006413","translational initiation","20/1179","124/18888",0.161290322580645,2.58392842485431,4.5658859252796,8.2107285509651e-05,0.00551878254747011,0.00529684593738951,"EIF4A2/EIF1B/RPS3A/DDX1/NPM1/RPS3/EIF2S2/COPS5/EIF5/EIF3D/DENR/EIF4H/NCBP1/EIF3F/RPS5/EIF2B1/EIF2A/RPL13A/SLBP/EIF1",20
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process","24/1179","166/18888",0.144578313253012,2.31619608203808,4.39480784403578,0.000101888274879566,0.00675189201842757,0.00648036618581672,"UBE3A/RPL5/RPL23/RPS7/GABARAP/RPL11/GLMN/CAV3/MAGEF1/UCHL5/ELOB/TRIB2/RACK1/RCHY1/SH3RF1/CCAR2/TMEM168/RAD23A/DDRGK1/UFL1/GCLC/STUB1/USP5/QRICH2",24
"GO:0008637","apoptotic mitochondrial changes","18/1179","107/18888",0.168224299065421,2.69501319825926,4.53677238150081,0.000105336585625813,0.00688345326902016,0.00660663673004004,"ATP5IF1/TMEM14A/CHCHD10/PDCD5/SLC25A5/MOAP1/BCL2L2/SLC25A6/GHITM/SLC25A4/VDAC2/PINK1/CCAR2/FIS1/BLOC1S2/GCLC/PRELID1/ATG3",18
"GO:0048388","endosomal lumen acidification","6/1179","14/18888",0.428571428571429,6.86586695747001,5.66507449079843,0.000113503717749758,0.00721668908125153,0.00692647153835652,"ATP6V1D/ATP6AP2/RNASEK/ATP6V1F/AQP11/ATP6AP1",6
"GO:1904814","regulation of protein localization to chromosome, telomeric region","6/1179","14/18888",0.428571428571429,6.86586695747001,5.66507449079843,0.000113503717749758,0.00721668908125153,0.00692647153835652,"CCT7/GNL3/TCP1/CCT6A/CCT5/CCT2",6
"GO:0031398","positive regulation of protein ubiquitination","18/1179","108/18888",0.166666666666667,2.67005937234945,4.49094119675498,0.00011915251881314,0.00737648159231348,0.00707983802920181,"UBE3A/UBE2V1/GABARAP/NDFIP1/PDCD6/KDM1A/UBQLN1/NPM1/RCHY1/PINK1/SKP1/TRAF6/BIRC2/PEF1/TBC1D7/FBXO4/STUB1/FANCM",18
"GO:1901796","regulation of signal transduction by p53 class mediator","18/1179","108/18888",0.166666666666667,2.67005937234945,4.49094119675498,0.00011915251881314,0.00737648159231348,0.00707983802920181,"HIPK4/RPL26/RPL5/RPL23/RPS7/SPRED1/RPL37/SPRED2/RPL11/CHD5/RPS15/KDM1A/NPM1/ATAD5/RRM2B/RNF34/ARMC10/PIP4P1",18
"GO:2001234","negative regulation of apoptotic signaling pathway","31/1179","244/18888",0.127049180327869,2.03537312810245,4.2001386685072,0.000131658711011937,0.00804486019884629,0.00772133793904594,"IL7/TMEM14A/STRADB/MEIS3/SLC25A5/RIPK1/KDM1A/BCL2L2/SLC25A6/GHITM/ATAD5/RACK1/GRINA/URI1/SLC25A4/VDAC2/PINK1/SH3RF1/RRM2B/CCAR2/RNF34/ARMC10/PSME3/SCG2/GSTP1/TPT1/DNAJA1/GCLC/XBP1/CDKN2D/PRELID1",31
"GO:1903052","positive regulation of proteolysis involved in protein catabolic process","20/1179","131/18888",0.152671755725191,2.44585591360255,4.28469929414971,0.000178105248181376,0.0107433999063253,0.0103113564736586,"ATP5IF1/GABARAP/UBQLN1/CAV3/MAGEF1/ELOB/PSMC1/TRIB2/RACK1/RCHY1/SH3RF1/TMTC3/RNFT1/RAD23A/DDRGK1/GCLC/STUB1/PSMC5/PSMC3/USP5",20
"GO:1904851","positive regulation of establishment of protein localization to telomere","5/1179","10/18888",0.5,8.01017811704835,5.72126989538869,0.000181727841535043,0.0108231581572453,0.0103879072642949,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:0030968","endoplasmic reticulum unfolded protein response","14/1179","76/18888",0.184210526315789,2.95111825364939,4.39758534645993,0.000226899947468239,0.0131952131997237,0.0126645706419407,"TMEM33/CREBZF/ERLEC1/RACK1/COPS5/TMTC4/DDRGK1/MBTPS2/UFL1/STUB1/OS9/PIGBOS1/DNAJB9/XBP1",14
"GO:0016188","synaptic vesicle maturation","8/1179","28/18888",0.285714285714286,4.57724463831334,4.88762847851657,0.000227165200675371,0.0131952131997237,0.0126645706419407,"ATP6V1D/ATP6AP2/ATP6V1F/ATP6V1G1/ATP6V1G2/ATP6AP1/ATP6V1E1/RAB3A",8
"GO:0072594","establishment of protein localization to organelle","48/1179","454/18888",0.105726872246696,1.6937821569089,3.86084738513561,0.000247806286669854,0.0142186412046544,0.0136468417177622,"RAB11A/SNAP25-AS1/ATP5IF1/TOMM7/RPL23/TOMM20/M6PR/SRP14/NAGPA/PDCD5/DNAJC19/TRMT10B/MTCH1/MOAP1/IPO5/TRAF3IP2/SEC62/PKIA/SRP68/TOMM5/WBP2/E2F3/SPCS1/CCT7/COX18/PINK1/TGFB1/RAN/SEC61B/NUP50/NUP85/UBL5/HSPA8/SRP9/TCP1/SRPRA/RPAIN/SEC13/FIS1/C11orf65/MDFIC/CCT6A/TIMM17A/CCT5/DNAJA1/FGF9/CCT2/SEC61G",48
"GO:1901028","regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","7/1179","22/18888",0.318181818181818,5.09738607448531,4.96157643472533,0.00026942702008348,0.0152729413191901,0.0146587433881817,"ATP5IF1/TMEM14A/CHCHD10/SLC25A5/SLC25A6/SLC25A4/GCLC",7
"GO:2001233","regulation of apoptotic signaling pathway","43/1179","396/18888",0.108585858585859,1.7395841365307,3.83782008735919,0.000289674831911781,0.0162252390969634,0.0155727447230769,"IL7/RPL26/TMEM14A/STRADB/RPS7/MEIS3/CTSL/BCL2L14/SLC25A5/ITM2C/SOD1/RIPK1/KDM1A/UBQLN1/BCL2L2/SLC25A6/RPS3/GHITM/ATAD5/RACK1/GRINA/URI1/SLC25A4/VDAC2/ERP29/PINK1/WWOX/SH3RF1/RRM2B/CCAR2/RNF34/ARMC10/PSME3/SCG2/GSTP1/FIS1/TPT1/DNAJA1/GCLC/XBP1/CDKN2D/GSDME/PRELID1",43
"GO:0031397","negative regulation of protein ubiquitination","14/1179","78/18888",0.179487179487179,2.87544855483787,4.2825203256575,0.00030083841673755,0.0165218718943416,0.0158574484986242,"BEX3/BEX2/BEX4/BEX1/RPL5/RPL23/RPS7/RPL11/RPS3/SPRY2/UFL1/DNAJA1/GCLC/PER2",14
"GO:0002183","cytoplasmic translational initiation","10/1179","44/18888",0.227272727272727,3.64099005320379,4.52530577393929,0.000304811642191367,0.0165218718943416,0.0158574484986242,"EIF4A2/EIF2S2/EIF5/EIF3D/DENR/NCBP1/EIF3F/EIF2B1/RPL13A/SLBP",10
"GO:0044571","[2Fe-2S] cluster assembly","5/1179","11/18888",0.454545454545455,7.28198010640759,5.37734356740045,0.000316040057490062,0.0165218718943416,0.0158574484986242,"ISCU/NDUFAB1/GLRX5/NFS1/FDX2",5
"GO:0070203","regulation of establishment of protein localization to telomere","5/1179","11/18888",0.454545454545455,7.28198010640759,5.37734356740045,0.000316040057490062,0.0165218718943416,0.0158574484986242,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:1904869","regulation of protein localization to Cajal body","5/1179","11/18888",0.454545454545455,7.28198010640759,5.37734356740045,0.000316040057490062,0.0165218718943416,0.0158574484986242,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:1904871","positive regulation of protein localization to Cajal body","5/1179","11/18888",0.454545454545455,7.28198010640759,5.37734356740045,0.000316040057490062,0.0165218718943416,0.0158574484986242,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:0006605","protein targeting","37/1179","327/18888",0.113149847094801,1.81270085829229,3.82512192806031,0.000339747839211987,0.0175660833350813,0.0168596672090159,"SNAP25-AS1/ATP5IF1/TOMM7/TOMM20/GABARAP/RPL11/M6PR/SRP14/NAGPA/PDCD5/NACA/DNAJC19/ITGB1BP1/TRMT10B/CDC37/MTCH1/SEC62/SRP68/TOMM5/SPCS1/PINK1/AQP11/SEC61B/ZDHHC23/ARL6IP1/UBL5/HSPA8/SRP9/SRPRA/FIS1/C11orf65/KATNB1/ZDHHC24/TIMM17A/OS9/SEC61G/ATG3",37
"GO:0070972","protein localization to endoplasmic reticulum","14/1179","79/18888",0.177215189873418,2.83905047186524,4.2263524795358,0.000344968317511606,0.0176421297162185,0.0169326554018855,"SNAP25-AS1/BTF3/GABARAPL2/SRP14/SEC62/SRP68/SPCS1/SEC61B/INSIG2/DDRGK1/SRP9/SRPRA/OS9/SEC61G",14
"GO:1900101","regulation of endoplasmic reticulum unfolded protein response","8/1179","30/18888",0.266666666666667,4.27209499575912,4.62785868572313,0.000382599449917905,0.0193562409877822,0.0185778340707166,"TMEM33/RACK1/COPS5/DDRGK1/UFL1/PIGBOS1/DNAJB9/XBP1",8
"GO:1901800","positive regulation of proteasomal protein catabolic process","17/1179","109/18888",0.155963302752294,2.49858766953802,4.0485596893193,0.000410871733982698,0.0205654415786021,0.019738406929292,"GABARAP/UBQLN1/ELOB/PSMC1/TRIB2/RACK1/RCHY1/SH3RF1/TMTC3/RNFT1/RAD23A/DDRGK1/GCLC/STUB1/PSMC5/PSMC3/USP5",17
"GO:0034620","cellular response to unfolded protein","15/1179","90/18888",0.166666666666667,2.67005937234945,4.09768638600506,0.000428366358042377,0.0209944136936394,0.0201501280263355,"TMEM33/TM7SF3/CREBZF/ERLEC1/RACK1/COPS5/TMTC4/DDRGK1/MBTPS2/UFL1/STUB1/OS9/PIGBOS1/DNAJB9/XBP1",15
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","15/1179","90/18888",0.166666666666667,2.67005937234945,4.09768638600506,0.000428366358042377,0.0209944136936394,0.0201501280263355,"BEX3/BEX2/BEX4/BEX1/RPL5/RPL23/RPS7/RPL11/COPS9/RPS3/SPRY2/UFL1/DNAJA1/GCLC/PER2",15
"GO:1902110","positive regulation of mitochondrial membrane permeability involved in apoptotic process","9/1179","38/18888",0.236842105263158,3.79429489754922,4.44887017452799,0.000437649138238423,0.0212282391279565,0.0203745502229282,"ATP5IF1/TMEM14A/CHCHD10/SLC25A5/SLC25A6/SLC25A4/VDAC2/BLOC1S2/GCLC",9
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","19/1179","130/18888",0.146153846153846,2.34143668036798,3.95995236441101,0.00045078056448508,0.0216420668969623,0.0207717360004403,"UBE3A/UBE2V1/GABARAP/NDFIP1/PDCD6/KDM1A/UBQLN1/NPM1/RCHY1/PINK1/SKP1/GNL3/TRAF6/BIRC2/PEF1/TBC1D7/FBXO4/STUB1/FANCM",19
"GO:1901875","positive regulation of post-translational protein modification","19/1179","131/18888",0.145038167938931,2.32356311792242,3.92229260452,0.000497037984215175,0.0236218557144687,0.0226719080519202,"UBE3A/UBE2V1/GABARAP/NDFIP1/PDCD6/KDM1A/UBQLN1/NPM1/RCHY1/PINK1/SKP1/GNL3/TRAF6/BIRC2/PEF1/TBC1D7/FBXO4/STUB1/FANCM",19
"GO:0070202","regulation of establishment of protein localization to chromosome","5/1179","12/18888",0.416666666666667,6.67514843087362,5.07404409681065,0.000513975721825108,0.0237083899135993,0.0227549622975202,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:1903405","protein localization to nuclear body","5/1179","12/18888",0.416666666666667,6.67514843087362,5.07404409681065,0.000513975721825108,0.0237083899135993,0.0227549622975202,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:1904867","protein localization to Cajal body","5/1179","12/18888",0.416666666666667,6.67514843087362,5.07404409681065,0.000513975721825108,0.0237083899135993,0.0227549622975202,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:0006613","cotranslational protein targeting to membrane","8/1179","32/18888",0.25,4.00508905852417,4.38984236449378,0.000615074230364033,0.0280963519792502,0.0269664634467215,"SNAP25-AS1/SRP14/SEC62/SRP68/SEC61B/ARL6IP1/SRP9/SRPRA",8
"GO:1902686","mitochondrial outer membrane permeabilization involved in programmed cell death","9/1179","40/18888",0.225,3.60458015267176,4.25477363740265,0.000655955445542654,0.0296322124579326,0.0284405596385773,"ATP5IF1/TMEM14A/CHCHD10/SLC25A5/SLC25A6/SLC25A4/VDAC2/BLOC1S2/GCLC",9
"GO:0008033","tRNA processing","19/1179","134/18888",0.141791044776119,2.27154304811819,3.81134168568736,0.000661292732855032,0.0296322124579326,0.0284405596385773,"TARBP1/RPP38/TRMT9B/TRMT10B/DDX1/OSGEP/ADAT2/SSB/RPP21/C2orf49/ELP6/TRMO/LAGE3/TRMT112/POP7/ALKBH8/TRNT1/ELAC2/FAM98A",19
"GO:0072331","signal transduction by p53 class mediator","23/1179","177/18888",0.129943502824859,2.08174120556059,3.73080783933353,0.000673852091451773,0.0299101329271754,0.0287073035980944,"HIPK4/RPL26/HINT1/RPL5/RPL23/RPS7/SPRED1/RPL37/SPRED2/RPL11/CHD5/RPS15/KDM1A/NPM1/ATAD5/WWOX/RRM2B/RNF34/ARMC10/RPS27L/CDKN1B/PIP4P1/TMEM109",23
"GO:0043648","dicarboxylic acid metabolic process","15/1179","94/18888",0.159574468085106,2.5564398245899,3.90326487850995,0.000688544426645069,0.0299963104385653,0.0287900155000716,"MDH1/ACMSD/ADHFE1/SDHA/GOT1/SLC25A32/PHYH/DLST/ALDH5A1/SUCLA2/ATIC/MDH2/GCLC/MDH1B/FH",15
"GO:1901874","negative regulation of post-translational protein modification","15/1179","94/18888",0.159574468085106,2.5564398245899,3.90326487850995,0.000688544426645069,0.0299963104385653,0.0287900155000716,"BEX3/BEX2/BEX4/BEX1/RPL5/RPL23/RPS7/RPL11/COPS9/RPS3/SPRY2/UFL1/DNAJA1/GCLC/PER2",15
"GO:0006417","regulation of translation","46/1179","451/18888",0.1019955654102,1.63400529216951,3.51623101141233,0.000720793451026956,0.0309232270383271,0.0296796563553719,"CIRBP/RPL26/RPS14/RPL10/RPL5/RPL38/RPS4X/EIF4A2/SECISBP2/DDX25/EIF1B/RPS9/DDX1/ZNF540/NPM1/RPS3/NHLRC3/YBX1/RACK1/RBM3/EIF5/CAPRIN2/NGRN/SSB/PINK1/EIF3D/OGFOD1/CNOT11/EIF4H/NCBP1/PA2G4/SRP9/COA3/EIF2A/RPS27L/ELP6/RPL13A/METAP1/RBM4B/C1QBP/PER2/TSFM/EIF1/EIF5A2/LARP6/TRIM3",46
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","41/1179","389/18888",0.105398457583548,1.68852083701276,3.54045546849408,0.000722965988143673,0.0309232270383271,0.0296796563553719,"UBE3A/PJA2/GABARAP/RPL11/GLMN/PSMA3/UCHL5/GID8/ANAPC4/PSMD7/ELOB/PSMC1/TRIB2/NHLRC3/RACK1/PSMD2/CUL2/RCHY1/PSMA5/SH3RF1/SKP1/CCAR2/FBXL12/RNF34/RAD23A/DDRGK1/ANAPC1/PSMA2/AGAP3/PSMA7/UFL1/BIRC2/FBXO4/GCLC/STUB1/PSMB6/PSMC5/UBE2A/PSMC3/USP5/TRIM3",41
"GO:0010801","negative regulation of peptidyl-threonine phosphorylation","6/1179","19/18888",0.315789473684211,5.05905986339896,4.56740148073469,0.000782642627583581,0.0328779782391138,0.0315557976723079,"SPRED1/SPRED2/CALM3/CALM2/SPRY2/CALM1",6
"GO:2000434","regulation of protein neddylation","6/1179","19/18888",0.315789473684211,5.05905986339896,4.56740148073469,0.000782642627583581,0.0328779782391138,0.0315557976723079,"RPL5/RPL11/COPS9/COPS5/COPS4/COPS8",6
"GO:0045454","cell redox homeostasis","9/1179","41/18888",0.219512195121951,3.5166635635822,4.16233804143247,0.000794492264502877,0.0330804080043012,0.0317500867696073,"BOLA3/PRDX1/PRDX5/TXN/APEX1/GLRX2/PRDX3/GLRX5/GCLC",9
"GO:0006099","tricarboxylic acid cycle","8/1179","34/18888",0.235294117647059,3.76949558449334,4.17041964753768,0.000949958615727542,0.038441404769523,0.0368954922448132,"MDH1/SDHA/PDHB/DLST/SUCLA2/MDH2/MDH1B/FH",8
"GO:0090151","establishment of protein localization to mitochondrial membrane","8/1179","34/18888",0.235294117647059,3.76949558449334,4.17041964753768,0.000949958615727542,0.038441404769523,0.0368954922448132,"TOMM7/TOMM20/PDCD5/TRMT10B/MTCH1/MOAP1/TOMM5/COX18",8
"GO:0006986","response to unfolded protein","19/1179","138/18888",0.13768115942029,2.2057012206365,3.66792106980344,0.000951551362061205,0.038441404769523,0.0368954922448132,"HSPE1/TMEM33/TM7SF3/CREBZF/ERLEC1/RACK1/COPS5/TMTC4/DDRGK1/HSPA8/MBTPS2/UFL1/JKAMP/DNAJA1/STUB1/OS9/PIGBOS1/DNAJB9/XBP1",19
"GO:0035794","positive regulation of mitochondrial membrane permeability","9/1179","42/18888",0.214285714285714,3.43293347873501,4.07273975758614,0.000955928662706523,0.038441404769523,0.0368954922448132,"ATP5IF1/TMEM14A/CHCHD10/SLC25A5/SLC25A6/SLC25A4/VDAC2/BLOC1S2/GCLC",9
"GO:0001101","response to acid chemical","19/1179","139/18888",0.136690647482014,2.1898328665312,3.63283506239641,0.00103918674654238,0.0414353698515416,0.0397690556883749,"GRIN1/COL5A2/BCL2L2/BAIAP2/TUBA1A/IPO5/RRAGA/PKD2L1/CASTOR2/CRLS1/ATP2B4/SPAAR/CDKN1B/UFL1/LAMTOR5/CDO1/GCLC/XBP1/MEAK7",19
"GO:0035795","negative regulation of mitochondrial membrane permeability","6/1179","20/18888",0.3,4.80610687022901,4.39414532807854,0.0010594571507885,0.0415395491204992,0.0398690454112515,"TMEM14A/SLC25A5/BCL2L2/SLC25A6/SLC25A4/GCLC",6
"GO:0036498","IRE1-mediated unfolded protein response","6/1179","20/18888",0.3,4.80610687022901,4.39414532807854,0.0010594571507885,0.0415395491204992,0.0398690454112515,"TMEM33/COPS5/DDRGK1/UFL1/DNAJB9/XBP1",6
"GO:0006301","postreplication repair","8/1179","35/18888",0.228571428571429,3.66179571065067,4.06686618773661,0.00116490628129897,0.0429913906468131,0.0412625014541816,"UBE2V1/POLE2/POLI/POLQ/RCHY1/POLDIP2/UBE2A/POLD1",8
"GO:0006779","porphyrin-containing compound biosynthetic process","8/1179","35/18888",0.228571428571429,3.66179571065067,4.06686618773661,0.00116490628129897,0.0429913906468131,0.0412625014541816,"ATP5IF1/TMEM14A/NFE2L1/COX15/PGRMC1/TMEM14C/SUCLA2/UROS",8
"GO:0033014","tetrapyrrole biosynthetic process","8/1179","35/18888",0.228571428571429,3.66179571065067,4.06686618773661,0.00116490628129897,0.0429913906468131,0.0412625014541816,"ATP5IF1/TMEM14A/NFE2L1/COX15/PGRMC1/TMEM14C/SUCLA2/UROS",8
"GO:0006122","mitochondrial electron transport, ubiquinol to cytochrome c","5/1179","14/18888",0.357142857142857,5.72155579789168,4.55993385145819,0.00116958512280384,0.0429913906468131,0.0412625014541816,"UQCRH/UQCRB/UQCRFS1/UQCR10/UQCR11",5
"GO:1901029","negative regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway","5/1179","14/18888",0.357142857142857,5.72155579789168,4.55993385145819,0.00116958512280384,0.0429913906468131,0.0412625014541816,"TMEM14A/SLC25A5/SLC25A6/SLC25A4/GCLC",5
"GO:1903894","regulation of IRE1-mediated unfolded protein response","5/1179","14/18888",0.357142857142857,5.72155579789168,4.55993385145819,0.00116958512280384,0.0429913906468131,0.0412625014541816,"TMEM33/COPS5/DDRGK1/UFL1/DNAJB9",5
"GO:1904925","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","5/1179","14/18888",0.357142857142857,5.72155579789168,4.55993385145819,0.00116958512280384,0.0429913906468131,0.0412625014541816,"ATP5IF1/TOMM7/CDC37/VDAC1/PINK1",5
"GO:1990173","protein localization to nucleoplasm","5/1179","14/18888",0.357142857142857,5.72155579789168,4.55993385145819,0.00116958512280384,0.0429913906468131,0.0412625014541816,"CCT7/TCP1/CCT6A/CCT5/CCT2",5
"GO:1903051","negative regulation of proteolysis involved in protein catabolic process","12/1179","70/18888",0.171428571428571,2.746346782988,3.77688838017715,0.00121300417779379,0.0442417415234091,0.0424625697489624,"RPL5/RPL23/RPS7/GABARAPL2/RPL11/UCHL5/SVIP/AQP11/CCAR2/DDRGK1/USP5/QRICH2",12
"GO:0010823","negative regulation of mitochondrion organization","10/1179","52/18888",0.192307692307692,3.08083773732629,3.87692072019351,0.00123430175713129,0.0446722289792516,0.0428757452477184,"TMEM14A/SLC25A5/BCL2L2/SLC25A6/GHITM/SLC25A4/PINK1/C11orf65/GCLC/PRELID1",10
"GO:0000470","maturation of LSU-rRNA","7/1179","28/18888",0.25,4.00508905852417,4.10588605140702,0.00134563526773969,0.0476994274673934,0.0457812056233834,"RPL7A/RPL7/RPL10A/DDX18/WDR12/SNU13/RPL35",7
"GO:0045116","protein neddylation","7/1179","28/18888",0.25,4.00508905852417,4.10588605140702,0.00134563526773969,0.0476994274673934,0.0457812056233834,"RPL5/RPL11/COPS9/NEDD8/COPS5/COPS4/COPS8",7
"GO:1903008","organelle disassembly","22/1179","175/18888",0.125714285714286,2.01398764085787,3.47713338532344,0.00135340430320055,0.0476994274673934,0.0457812056233834,"ATP5IF1/TOMM7/GABARAPL2/ZFAND1/GABARAP/MAP1LC3B2/SLC25A5/CDC37/VDAC1/RACK1/SLC25A4/RCHY1/PINK1/DENR/MAP1LC3A/DDRGK1/PLAAT1/FIS1/UFL1/STUB1/TRNT1/ATG3",22
"GO:0021762","substantia nigra development","9/1179","44/18888",0.204545454545455,3.27689104788341,3.90142635831518,0.00135849591511811,0.0476994274673934,0.0457812056233834,"DYNLL1/ATP5PF/CALM3/COX6B1/CALM2/ATP5PB/SUDS3/FGF9/CALM1",9
